Well_ID,X,Y,Z,AI,SI,Vp,Vs,rho_b,rho_f,rho_m,K0,Kdry,Kf,Ksat,G0,Gdry,Gsat,facies,phi,perm,GR
57,117,103,38,6248788.5,3048877.25,2635.796875,1286.044678,2.370739698,1.001549602,2.640650272,33.5430336,4.515649796,1.820841789,11.24254704,24.71217918,NaN,3.920992613,3,0.164669864,252.4318082,54.70454737
57,117,103,39,6173983,2989770,2609.447998,1263.633057,2.366011143,1.000916839,2.640182495,33.20449829,4.439725876,1.816450715,11.07339191,23.98097801,3.777971745,3.777971745,3,0.167252588,264.7299599,45.59973209
58,148,136,19,8565645,3520873.75,NaN,1348.207031,2.611523151,1.078206301,2.66528821,28.13643837,8.638894081,2.574807882,21.76566124,13.69521332,4.74686718,4.74686718,6,0.033876742,2.14075175,84.57801682
58,148,136,20,NaN,3515801.25,3268.042725,1347.839111,2.608472586,1.078249454,2.665007353,28.12632179,NaN,2.575408936,21.54044533,13.69907951,4.738734722,4.738734722,6,0.035629051,NaN,87.00713042
58,148,136,21,7278254.5,2878226,2879.974609,1138.901855,2.527194023,1.077150464,2.6491642,26.44147491,6.139791489,2.560206413,16.59049988,13.00322247,3.278016567,NaN,5,0.077588511,25.84504427,94.93067481
58,148,136,22,7254961.5,2870184.75,2872.800293,NaN,NaN,1.077246308,2.649799585,26.44411469,6.126241207,2.561525583,16.49266243,12.96764469,3.262045622,3.262045622,5,0.079108692,27.40070452,91.8816065
58,148,136,23,7233596,2862617.25,2866.241211,1134.283936,2.523721933,1.077380061,2.650402308,26.44662285,6.113559246,2.563367844,16.40387154,12.93391609,3.247020483,3.247020483,5,0.080533057,28.91419212,95.61810425
58,148,136,24,NaN,2855599.25,2860.111328,1132.255005,2.522046089,1.07754004,2.65093112,26.44882774,6.101204395,2.565575123,16.31991196,12.90434361,3.233266354,3.233266354,5,0.081915378,30.4356795,93.74500616
58,148,136,25,7193470.5,2849160.5,2854.235107,1130.493774,2.520279646,1.077701211,2.651359558,NaN,6.088772297,2.567802429,16.23724556,12.88040066,3.220957994,3.220957994,5,0.08329632,32.0083951,99.98628242
58,148,136,26,7173569,2843301.25,2848.489746,1129.021606,2.51837635,1.077835441,2.65167594,26.45194054,6.076055527,2.569660425,16.15364075,12.86271667,3.210148335,3.210148335,5,0.084696977,33.65837083,83.21904079
58,148,136,27,NaN,2862487.5,2599.618652,1221.758179,2.342924833,1.040450931,2.64377737,35.77929306,3.69380188,2.138646126,11.17050171,29.39891243,3.497267723,NaN,4,0.187642773,376.6390437,51.69822931
58,148,136,28,6049708,2826461.25,2584.981445,1207.71936,2.340329409,1.040654421,2.643508673,35.54080963,3.652868271,2.140601158,11.08695507,28.82884026,3.413571596,3.413571596,4,0.189149602,386.012845,50.52443603
58,148,136,29,6052643,2842938.25,2588.609375,1215.874878,2.338183165,1.040481567,2.643741846,35.74760056,3.658522606,2.138940096,11.05905056,29.3223877,3.456657171,3.456657171,4,0.190585841,395.0964066,40.52403512
58,148,136,30,6089116,2898812,2606.080322,1240.662354,2.336503506,1.040034652,2.644328594,36.27532959,3.698348999,2.134659052,11.07346249,30.63008881,NaN,3.596446991,4,0.191875692,403.3791377,35.72797933
58,148,136,31,6094803,2917867.75,2610.347412,NaN,2.334862709,NaN,2.644553423,36.48027802,3.707460165,2.129257679,11.04762363,31.15875244,3.646446943,3.646446943,4,0.19294351,410.3263452,44.06733537
58,148,136,32,6767650,3422329.25,2826.225098,1429.192261,2.394589901,1.024132848,NaN,35.73519516,4.95049715,1.992750049,12.60534668,29.91764832,4.89116621,4.89116621,3,0.153727344,204.6456724,34.57650182
58,148,136,33,6935248.5,3617390.5,2895.643799,1510.353149,2.395062685,NaN,2.645072222,36.98363495,5.117300987,1.988515139,12.79729462,33.46061325,5.463536739,5.463536739,3,0.154188951,206.5247893,31.58239825
58,148,136,34,6964251,3653924.5,2907.831299,1525.648071,2.394998312,1.023124695,2.645334959,37.20393753,5.146052361,1.984386086,12.81806469,34.15282822,5.574602604,5.574602604,NaN,0.154318269,207.0533226,NaN
58,148,136,35,6970699,3663342.25,2910.237305,1529.429932,2.39523387,1.022372007,2.645392656,37.25238037,5.155255318,1.978187561,12.81595516,34.30831528,NaN,5.602825165,NaN,0.154131599,206.2906795,41.67028232
58,148,136,36,6974019.5,3669865,2910.936035,1531.79126,2.395799637,1.020975709,2.645418406,37.27420425,5.164547443,1.966790438,12.8056345,34.37876511,5.621467113,5.621467113,3,0.153664267,204.3898101,22.93245877
58,148,136,37,4192220.75,1939496,1922.966064,889.6442261,2.180080414,0.924492896,2.647770405,37.62824631,1.366116166,1.406758428,5.760882854,42.19412613,1.725461364,1.725461364,2,NaN,1186.858069,24.02640371
58,148,136,38,4205532,1954130.75,1926.203003,895.0241089,2.183327436,0.921507776,2.647845984,37.60912704,1.379372954,1.394473553,5.768715858,42.31013107,1.748994112,1.748994112,2,0.269077395,1155.140556,NaN
58,148,136,39,4217850,NaN,1928.829468,901.2021484,2.186740637,0.917233825,2.647934914,37.58657074,1.394293308,1.377253175,5.767519951,42.44792175,1.775994897,1.775994897,2,0.26647833,1120.308608,20.33878558
59,95,68,19,8514905,3505056.75,3260.027344,1341.950439,2.611912251,1.077906013,2.670848846,28.33666229,NaN,2.570638418,21.48733902,13.61882019,4.703612804,4.703612804,6,0.036998634,2.789424928,92.41163578
59,95,68,20,8512481,3505545.5,3259.803711,1342.427734,2.611347675,1.078004003,2.670317411,28.31752586,8.660408974,2.571998596,21.47442627,13.62611294,NaN,4.705941677,NaN,0.037034026,2.797444828,94.77388214
59,95,68,21,8516423,3506650.25,3261.291992,1342.841919,2.611364841,1.078058958,2.669956684,28.304533,8.658892632,2.572760344,21.49604225,13.63106632,4.70887661,4.70887661,6,0.0368063,NaN,89.36553097
59,95,68,22,8524805,3508096,3263.93042,1343.160522,2.61182189,1.078079581,2.669766903,28.29770088,8.661132813,2.573047161,21.5417881,13.63367081,4.711935997,NaN,6,0.036404803,2.657141535,94.19826251
59,95,68,23,8535167,NaN,3267.012207,1343.352539,2.612529993,1.078084707,2.669737816,28.29665375,8.665799141,2.57311821,21.59841537,13.63406944,NaN,4.714560986,6,0.035942427,2.557091668,95.06176001
59,95,68,24,7323270,2890462.5,2893.060791,1141.878418,NaN,1.076825738,2.648553133,26.43894196,6.167188168,2.555750132,16.785923,13.03745842,3.30055666,3.30055666,5,0.07458708,22.94966382,90.68688222
59,95,68,25,7331633,2890642.75,2895.103271,1141.452271,2.532425404,1.076874852,2.64880538,26.43998718,6.172570705,2.556422949,16.82645988,13.02332973,3.299530506,3.299530506,5,0.074036398,22.44324359,91.99709398
59,95,68,26,7333868,NaN,2895.440674,1140.817261,2.532902241,1.0769521,2.649067402,26.44107437,NaN,2.557482004,16.83947372,13.00863743,3.296480894,3.296480894,5,0.073891048,22.31083676,98.1964346
59,95,68,27,7327797,2886976.5,2893.468994,1139.957397,2.532530069,1.077028751,2.64932394,26.44213867,6.170777321,2.558534622,16.81471443,12.99426556,3.291030407,3.291030407,NaN,0.074282345,22.66848662,95.76593517
59,95,68,28,7311866,2882662,2888.76123,1138.877808,2.531142473,1.077063441,2.64955759,26.44310951,6.16147089,2.559010029,16.74490356,12.9811821,3.282999992,3.282999992,5,0.07530408,23.62043945,97.28726739
59,95,68,29,7285398.5,2876609.75,2881.149414,1137.609985,NaN,1.077012777,NaN,26.44390488,6.145812035,2.558314562,16.62704086,12.97047901,3.272459984,3.272459984,5,0.077003103,25.26214239,NaN
59,95,68,30,7248713,2868933.75,2870.753662,1136.202026,2.525020838,1.076843977,2.649879932,26.44444847,6.123842239,2.555998802,16.46301842,12.96314144,NaN,3.259688616,5,0.079374622,27.67913735,81.1379723
59,95,68,31,5767101.5,2480719.25,2453.646484,1055.436279,2.350420713,1.03076303,2.639247179,32.01651001,NaN,2.049559116,10.65943909,21.47179985,2.61824131,2.61824131,4,0.179564419,NaN,68.19355766
59,95,68,32,5705621,2467642.25,2435.738037,NaN,2.342460871,1.027635098,2.639349222,NaN,3.347269058,2.022360325,10.43138123,21.62277603,2.599513054,2.599513054,4,0.184206538,355.8525947,57.62437376
59,95,68,33,5638731,2456464.75,2416.487061,1052.721802,2.333441496,1.023655415,2.639506578,NaN,3.308828592,1.988780379,10.17795563,21.85731316,2.585974216,2.585974216,4,0.189414229,387.6755295,43.80099783
59,95,68,34,4097920.5,1908272.75,1891.373413,880.7531738,2.166637421,0.911740065,NaN,37.62335205,1.331695318,NaN,5.509740829,NaN,NaN,1.680717349,2,0.277153544,1268.337483,28.30770047
59,95,68,35,4009785.25,NaN,1864.352295,867.7108765,2.150765896,0.907696664,2.647874355,37.60189819,1.28143096,1.340319276,5.316506386,42.35417557,1.619359374,NaN,2,0.285665385,1396.065828,23.47679867
59,95,68,36,3926889.5,1826112,1838.93335,855.1547852,2.135416985,0.903839171,2.647955179,37.58146286,NaN,1.325937152,5.139143467,42.47925949,1.561608553,1.561608553,2,0.293867062,1527.704275,21.84413271
59,95,68,37,3852903.5,1789614.75,1816.256836,843.6235352,2.121342897,0.900440872,2.648025751,37.56356812,1.192183137,1.313520551,4.984847546,42.58948135,1.509761095,1.509761095,2,0.301377541,1655.958665,26.59984455
59,95,68,38,3790514,1758229.375,1797.157104,833.6110229,2.109172344,0.897683144,2.648084402,37.5487175,1.156584263,1.303613901,4.857910633,42.68144989,1.465679288,NaN,NaN,0.307879158,1773.184859,25.07801785
59,95,68,39,3741442.75,1733053.875,1782.170654,NaN,NaN,0.895667791,2.648131371,37.53684998,1.128357649,1.296468019,NaN,42.75528717,1.430653095,1.430653095,2,0.313134743,1872.300779,28.03831689
60,141,157,19,7402873.5,2913172.75,2914.761963,1147.014771,2.539786577,1.073391318,2.647662401,26.43525887,6.222960949,2.509537458,NaN,13.08742619,3.34145236,NaN,5,NaN,17.78035143,NaN
60,141,157,20,7367791.5,2904797,NaN,1145.130981,2.536650419,1.073571205,2.64800024,26.43665504,6.20272398,2.511917114,16.96484756,13.06847095,3.3263731,3.3263731,5,0.070724,19.55423719,97.39934986
60,141,157,21,7333557.5,2896048,2894.62207,1143.096558,2.533511162,1.073917389,NaN,26.4382534,6.182199001,2.516507387,16.8139286,13.04678535,3.310462236,3.310462236,5,0.072961498,21.47642615,94.80316935
60,141,157,22,NaN,2886995.25,2884.968262,1140.975952,2.530285835,1.074450254,2.64879179,26.43993187,6.161017418,2.523607254,16.66768646,13.02408314,3.293992519,3.293992519,5,0.075273319,23.59139563,89.77654803
60,141,157,23,7266100,2877771.75,2875.48877,1138.850342,2.52690959,1.075129867,2.649181366,26.44154739,6.138957977,2.532719612,16.52378654,13.00225639,3.277351618,3.277351618,5,NaN,25.93667241,91.28386515
60,141,157,24,7232162.5,2868553.25,2866.093018,NaN,2.523352385,1.075867414,2.649525166,26.44297409,6.116021156,2.542684078,16.38007927,12.98299599,3.260978222,3.260978222,5,NaN,28.53176209,94.97504089
60,141,157,25,7197973,2859538.25,2856.750488,1134.901001,2.519636631,1.076563239,2.649803162,26.44412994,6.0924716,2.552157879,16.23575592,12.96744251,3.245292902,3.245292902,5,0.082737821,31.36592732,92.23689554
60,141,157,26,5718687.5,2461716.25,2444.560303,1052.306885,2.339352131,1.035037994,2.639425039,32.15492249,3.325613022,2.087938309,10.52570057,21.73541069,2.590481281,2.590481281,NaN,0.18703275,372.8892971,NaN
60,141,157,27,5702427,NaN,2442.179199,1048.77417,2.334974766,1.038210392,2.639439344,32.16617966,3.296299458,2.117361307,10.5019455,21.7569046,2.568302155,2.568302155,4,0.190144361,392.2886923,NaN
60,141,157,28,5696516,2450424,2443.788574,1051.224609,2.331018448,1.040562153,2.639611006,32.30051422,3.282268524,2.139714718,10.48648739,22.0141964,2.575946093,2.575946093,4,0.192985074,410.5984194,63.59092637
60,141,157,29,5740749.5,2510407.75,2465.776367,1078.274536,2.328171253,1.042286873,2.64044714,32.96436691,3.325749636,2.156409979,10.54619312,NaN,2.706908941,2.706908941,4,0.195397048,426.6019937,52.29214885
60,141,157,30,6400327,3015830,2681.700684,NaN,2.386667252,1.029434443,2.639888763,32.99409866,4.529177189,2.037917614,12.0826273,23.53352356,3.810849905,3.810849905,3,0.15723608,NaN,54.15424343
60,141,157,31,6397599,3017158.5,2682.38916,1265.036011,2.385037661,1.030514717,2.639962435,33.04670334,4.522712708,2.047373295,12.07176495,23.64492416,NaN,3.816813946,3,0.158392701,224.1831054,59.5085304
60,141,157,32,6409981,3030755.5,2688.054443,1270.960938,2.384617329,1.031240582,2.640123129,33.16188049,4.533532143,2.053776741,12.09441566,23.88992882,3.851971626,NaN,3,0.158809543,225.988363,60.49388067
60,141,157,33,6495709,3122136.25,2722.497803,1308.557617,2.385937214,1.031553984,2.641025066,33.81751251,4.627007008,2.056553602,12.23722553,25.3162365,4.085495472,4.085495472,3,0.158491669,224.6108204,47.16162263
60,141,157,34,NaN,3434070.5,2837.627686,1436.952026,2.389829636,1.031316161,2.643809795,35.95278549,4.931824684,2.054445267,12.66376305,30.49569702,4.934594631,4.934594631,3,0.157507687,220.3830158,43.04962466
60,141,157,35,4155996.25,1897133,1914.427979,873.8998413,2.17088151,0.933360875,2.64752984,37.68914413,1.328655958,1.444564939,5.745816708,41.8294487,1.657904148,1.657904148,2,0.278063773,1281.576582,22.18658869
60,141,157,36,4188328,1919355.875,1923.604004,881.5166016,2.177333832,0.931796312,NaN,37.67816925,1.351938486,1.437747955,5.800758839,41.89463806,1.691944122,1.691944122,2,0.274067932,1224.189895,NaN
60,141,157,37,4220808,1944181.75,1932.523682,890.1560059,2.184091091,0.929088831,2.647638559,37.66160965,1.377344131,1.426101804,5.849310398,41.99346161,1.730625153,1.730625153,2,0.269731824,1164.031886,33.79223495
60,141,157,38,4249847,1970166.375,1940.042603,NaN,2.190594673,0.924890518,2.647726536,NaN,1.403215528,1.408411145,NaN,42.12718201,1.771918535,1.771918535,2,0.265336836,1105.250983,25.56685278
60,141,157,39,NaN,1995970.5,1945.418945,908.7366943,2.196423292,0.919061482,2.647833586,37.61220551,1.428145528,1.384564757,5.894288063,42.29139709,1.81381166,1.81381166,2,0.261116196,1050.830986,23.38736036
61,124,120,19,8568130,3523687,3281.29834,1349.450684,NaN,1.076931953,2.664156437,28.09568787,8.631881714,2.557204962,21.77453423,13.71078587,NaN,4.755042076,6,0.033363518,2.044852039,97.54694612
61,124,120,20,8537770,3519452.5,3272.277344,NaN,2.609121799,1.077117205,2.664222479,28.09806252,8.618100166,2.559748888,21.60808372,13.70987797,4.747400284,4.747400284,6,0.034717749,2.304311292,NaN
61,124,120,21,8511787,3515512.5,3264.460205,1348.277466,2.607410192,1.077285767,2.664428711,28.10548973,8.607439041,2.562068224,21.46653938,13.70703983,4.739886284,4.739886284,6,0.035925312,2.553437335,97.67408077
61,124,120,22,8489064,3511729.25,3257.486816,1347.546875,2.606016397,1.077414513,2.664789915,28.11849403,NaN,2.56384325,21.34338951,13.70207024,4.732219696,4.732219696,6,0.037025625,2.795539725,103.4760819
61,124,120,23,7263870,2875548,2874.969482,1138.114014,2.526590347,1.075796008,2.649393082,26.44242668,6.135809422,2.541717052,16.51980209,12.99039555,3.272701263,3.272701263,5,0.078039574,26.30028022,93.45987709
61,124,120,24,7247693,2867903.5,2869.425049,1135.428101,2.52583456,1.075757027,2.650238991,26.44594383,6.127557278,2.541187525,16.45497894,12.94304752,3.256298304,3.256298304,5,0.079012903,27.30087509,94.62949194
61,124,120,25,7230335,2860426.5,2863.534912,1132.856323,2.524968386,1.075555563,2.651037693,26.44927216,6.118953228,2.5384624,16.38371468,12.89838696,3.24045229,3.24045229,5,0.080019502,28.36220619,93.85890108
61,124,120,26,7211319,2853344.25,2857.243896,1130.542236,2.523872375,1.075192809,2.651728392,26.45215988,6.109567165,2.533566713,16.30339622,12.85978794,3.225826025,3.225826025,5,0.081099408,29.53123323,96.63290332
61,124,120,27,7190488,NaN,2850.560547,1128.556641,2.522482157,1.074690223,2.652280569,26.45447159,6.099147797,2.526817322,16.21327591,12.82895374,3.212734222,3.212734222,5,0.082276312,30.84161039,105.9740112
61,124,120,28,7168018.5,NaN,2843.561279,1126.905151,2.520789146,1.074088693,2.652690887,26.45619202,6.087639332,2.518785477,16.11444664,NaN,3.201188564,3.201188564,5,0.083556087,32.31020321,101.4055494
61,124,120,29,7144386.5,2835087,2836.396484,1125.559326,2.518825054,1.073445678,2.652971268,26.45736885,6.075152874,NaN,16.00956917,12.79042816,3.191058874,3.191058874,5,0.084928232,33.93616595,85.36783769
61,124,120,30,5578769.5,2463630.5,2389.109131,1055.050293,2.335083485,1.00477612,2.639436483,32.1638298,3.334842682,1.843563318,9.862615585,21.75242043,2.599253893,2.599253893,4,0.186187336,367.7353464,78.74793931
61,124,120,31,5536854,2447700.25,2374.638428,1049.766357,2.33166194,1.000978112,2.639340878,32.08926773,3.311344147,1.816874743,9.722008705,21.61020088,2.569513321,NaN,4,0.187796557,377.5884293,52.53655105
61,124,120,32,5500025,2433210,2362.174805,1045.025635,2.328373432,0.997981131,2.639261246,32.02732849,3.289141178,1.796354771,9.601665497,21.49234962,2.542766571,2.542766571,4,0.189417848,387.6982985,63.70003158
61,124,120,33,NaN,2425859,2353.945313,1043.216309,2.325365305,0.99589479,2.639263391,32.02906418,3.273844719,1.782340884,9.510725975,21.49565125,2.530695438,NaN,4,0.191008964,397.8003848,39.79519582
61,124,120,34,6775187.5,3645818.75,2834.509277,1525.287231,2.390250683,0.973565936,2.645241976,37.12576675,5.159074783,1.644997597,11.78977203,33.90446854,5.560920715,5.560920715,3,0.152536329,199.8512401,50.28190056
61,124,120,35,6756477.5,3639746.5,2829.611572,1524.325195,NaN,0.97299999,2.645262718,37.14305496,5.142217159,1.641790986,11.72066402,33.9591217,5.548157692,5.548157692,3,0.153975213,205.6532438,24.60894522
61,124,120,36,6731911,3623980.75,2822.009033,1519.168335,2.385503054,0.97298944,2.645210028,37.09893417,5.11834383,1.641731501,11.65693283,33.81991959,5.50543642,5.50543642,3,0.155306609,211.1232914,38.20249416
61,124,120,37,6719713,NaN,2819.210938,1518.696411,2.383543968,0.973223746,NaN,37.11873245,5.105010509,1.643057346,11.61429214,33.882267,5.497498512,5.497498512,3,0.156512067,216.1608937,30.87583494
61,124,120,38,6717112.5,NaN,2820.087891,1522.004395,2.381880522,NaN,2.645317078,37.18878174,5.10056448,1.644227862,11.58601952,34.10443115,5.517620087,5.517620087,3,0.157568347,220.6420616,44.98585092
61,124,120,39,4029452.25,NaN,1867.105103,887.6547852,2.158128262,0.890720367,2.648331165,37.48630905,1.316595912,1.279254079,5.256135464,43.07305527,1.700456262,1.700456262,2,0.278902997,1293.870877,22.6939606
62,109,91,19,8585518,NaN,3284.022461,1346.538818,NaN,1.078001618,2.667302132,28.20895195,8.667034149,2.571964741,21.87474632,13.66752434,NaN,4.740216255,6,0.033330578,2.038796842,91.07461143
62,109,91,20,NaN,3518849.5,3279.956787,1346.75647,2.612832785,1.078408599,NaN,28.19128799,8.65459156,2.577625275,21.79044914,13.67426682,4.739033222,4.739033222,6,0.033983076,2.160989213,89.46679811
62,109,91,21,8559452,3517842.25,3277.200684,1346.894043,2.611818075,1.078682303,2.666487455,28.17961884,8.646199226,2.581446409,21.7334938,13.67872238,4.738161087,4.738161087,6,0.034430729,2.24758691,94.34743841
62,109,91,22,8552471,3517112.5,3275.327881,1346.943726,2.611180067,1.078832865,2.666316032,NaN,8.64107132,2.583552599,NaN,13.68107986,4.737352848,4.737352848,NaN,0.03473167,2.307086576,85.87311134
62,109,91,23,8547301,3516444.75,3273.842041,1346.891235,2.610785961,1.078884602,NaN,28.17226982,8.638245583,2.584277868,21.66748619,13.68152809,4.736268997,4.736268997,6,0.034961224,2.353172405,NaN
62,109,91,24,8542005,NaN,3272.186035,1346.714844,NaN,1.07886374,2.666379452,28.17572594,8.636672974,2.58398509,21.63837624,13.68020916,4.734489441,4.734489441,6,0.035206278,2.403043737,82.3042094
62,109,91,25,7328955.5,2873664.5,2891.398682,1133.709961,2.534744024,1.077993751,2.651658773,26.45186806,6.172934055,NaN,16.84706306,12.86368179,3.257901907,3.257901907,NaN,0.074294539,22.6796934,104.6351655
62,109,91,26,7321600,2869865,2888.686768,1132.2854,NaN,1.077847838,2.652130842,26.45384407,6.169879436,2.569832325,16.81713486,NaN,3.249506474,3.249506474,5,0.074671131,23.02762702,98.25168947
62,109,91,27,7309217,2865570.5,2884.687012,1130.938354,2.533798933,1.077704072,2.652517557,26.45546532,6.163586617,2.56784296,NaN,12.81572723,3.240783215,NaN,5,0.075385849,23.69776172,103.0399756
62,109,91,28,7290886.5,2860632.5,2879.171143,1129.663818,2.532286644,1.077577233,2.652809143,26.45668793,6.153373241,2.5660882,16.68297386,12.7994709,3.231553316,3.231553316,5,0.076510968,24.77898862,93.14420741
62,109,91,29,7266054,2854938.75,2871.993652,1128.448242,2.529968739,1.077453375,2.653002739,26.45750237,6.138841152,2.5643785,16.57252884,12.788661,3.2216506,3.2216506,NaN,0.078089588,26.35108574,100.6708346
62,109,91,30,7234632,2848448,2863.127686,1127.281982,2.526828289,1.07730031,2.653100729,26.45791245,6.119902611,2.562268734,16.4323349,12.78320599,3.211004019,3.211004019,5,NaN,28.48272936,NaN
62,109,91,31,5784055.5,NaN,2460.77124,1055.221558,2.350505114,1.034579515,2.639258862,NaN,3.381949663,2.083754301,10.74354362,21.48873711,2.617269993,2.617269993,4,0.179944863,NaN,67.57472834
62,109,91,32,5728110.5,2460016,2443.572266,1049.425781,2.344154358,1.032454133,2.639223576,31.99800682,3.342614174,2.064571619,NaN,21.43666267,2.581604242,2.581604242,4,0.183641357,352.5112998,67.62047622
62,109,91,33,5663859,2436550,2423.639648,1042.631714,2.336922884,1.029753447,2.639175415,31.96071053,3.298025608,2.040700912,10.339921,21.36590958,2.540424347,2.540424347,4,0.187801936,377.6216649,NaN
62,109,91,34,5595899,2412191.25,2402.600342,1035.674805,2.329101086,1.026723027,2.639132977,31.92777443,3.251213551,2.014564753,10.11371422,21.30350494,2.498245716,2.498245716,4,0.192278512,405.9902431,65.0027311
62,109,91,35,5530914.5,2390818.5,2382.924561,1030.053833,2.321061611,1.023767829,2.639133215,31.92794609,3.206727266,1.989713669,9.89618969,21.30382919,2.462671757,2.462671757,4,0.196903845,436.815934,56.42916991
62,109,91,36,6771120,3592685,2844.809326,1509.425903,2.380166531,1.003974199,2.645233393,37.11855316,5.038779259,1.837863326,12.03202343,NaN,5.422892094,5.422892094,3,0.161502146,237.8896854,47.91486383
62,109,91,37,6700411,3559820.25,2824.099609,1500.39856,2.372583151,1.001963139,2.645193815,37.08526611,4.976364136,1.823722005,11.80109692,33.77698517,NaN,5.34114933,3,0.165899229,258.2356856,34.49470244
62,109,91,38,6645680,3537202,2809.100342,1495.160034,2.365768194,1.000775218,2.645210028,37.09898758,4.925409317,1.815470934,11.61680412,33.82008362,5.288683414,NaN,3,0.16993184,277.9154271,24.19942384
62,109,91,39,6584518,3499884.25,2790.315918,1483.143188,2.359775066,1.000181198,2.645095348,37.00307846,4.866906166,1.811372638,11.45177841,33.52075958,5.190829754,5.190829754,3,0.173456037,295.9362489,31.45317853
63,154,178,19,7446895,2920929.25,2928.064209,1148.487793,2.543282747,1.074638963,2.647482395,26.434515,NaN,2.526130915,17.33211708,13.09752274,3.35465169,NaN,5,NaN,16.06261368,98.93939886
63,154,178,20,7393468,2910557.75,2912.581787,1146.584717,2.538458586,1.074373722,2.647669077,26.43528748,6.214636803,2.522585154,17.08448029,13.08704281,3.33720088,3.33720088,5,0.069415133,18.48514477,94.73698706
63,154,178,21,7338966.5,2899683.5,2896.920898,1144.596313,2.533367872,1.074160337,2.647857666,26.43606567,6.183641911,2.519738913,16.83511353,13.07646561,3.318967342,3.318967342,5,0.072752168,21.2914523,97.11314102
63,154,178,22,7283661,2888496,2881.153564,1142.584839,2.528036356,1.073928475,2.648030043,26.43677711,6.151362419,2.516655445,NaN,13.0667963,3.300351858,3.300351858,5,NaN,24.50583377,92.8785145
63,154,178,23,7228021,2877234.25,2865.382568,NaN,2.522532701,1.073587894,2.64817214,NaN,6.11831522,2.51213789,16.33529854,13.05881977,3.281811714,3.281811714,5,0.079792162,28.12012783,101.5474784
63,154,178,24,7172846.5,2866169.25,2849.793457,1138.737671,2.516970634,1.073064923,NaN,26.43780136,6.08524847,2.505233049,16.08937645,13.05292416,3.263814926,3.263814926,5,0.083358012,32.07989859,85.45856853
63,154,178,25,7119422.5,2855591.5,2834.718262,1137.001953,2.511509657,1.072347164,2.648346186,26.43808556,6.053112984,2.495817661,15.85247135,13.04905891,3.246813059,3.246813059,5,0.08682527,36.27333647,80.08213996
63,154,178,26,5812096,2838606.75,2501.085693,1221.52124,2.323829174,0.995579898,2.643936157,35.92111588,3.637032986,NaN,9.913326263,29.74438095,3.467418671,3.467418671,4,0.194197628,418.59083,NaN
63,154,178,27,5789407.5,2867664.25,2498.785889,1237.722412,2.316888094,0.989934146,2.644404173,36.34389496,3.638757706,1.743482351,9.733992577,30.80556488,3.549372673,3.549372673,4,NaN,444.0632931,45.91515659
63,154,178,28,5682849.5,2789138,2459.650879,1207.194702,2.310429335,0.985470772,2.643826723,35.82335281,3.553645372,1.715476513,9.488448143,29.50570297,3.367033005,3.367033005,4,0.201040879,465.7291971,45.2489748
63,154,178,29,5399851.5,2496087.25,NaN,1083.513916,2.303696632,0.982663095,2.640796423,33.2463913,3.275668621,1.69831562,9.051159859,NaN,2.704545259,2.704545259,4,0.203300802,482.071414,54.38783789
63,154,178,30,6052135,3004933.75,2560.79834,1271.456909,2.363378286,0.958582342,2.640245199,33.24964523,4.476519108,1.564118624,10.40410709,NaN,3.820643902,3.820643902,3,0.164638805,252.2863499,53.43738558
63,154,178,31,6323167.5,NaN,2673.340576,1396.435059,2.36526823,NaN,2.643132925,35.41708374,4.763607025,1.567592382,10.75418568,29.09709549,4.612346172,4.612346172,3,0.165014954,254.051874,44.09193098
63,154,178,32,6547644.5,NaN,2764.811279,1493.266479,2.368206739,0.961946726,2.644994736,NaN,4.972947598,1.581578851,11.06202316,33.26242828,5.280733109,5.280733109,3,0.164456369,251.4330855,44.04107411
63,154,178,33,6608888,3575511.75,2786.758057,1507.679688,NaN,0.966787517,2.645211935,37.10050201,5.01580286,1.607396245,11.22973442,33.82484436,5.390726566,5.390726566,3,NaN,244.9547719,42.51896859
63,154,178,34,6664468.5,3594596.5,NaN,1512.770508,2.376167774,0.973624587,2.645249844,37.13237,5.047691345,1.645330667,11.44152164,33.92533112,5.437799454,5.437799454,3,0.160970309,235.505786,25.5300822
63,154,178,35,NaN,1897295.375,1864.758301,880.7302246,NaN,0.896866202,2.648265123,37.50302124,1.298699975,1.300707817,5.262947083,42.96738052,1.671005487,1.671005487,2,0.282080402,1341.190173,38.48325948
63,154,178,36,4083636.5,1923962.875,1885.720703,888.4377441,NaN,0.902780235,2.648167133,37.5277977,1.332125068,1.322042942,NaN,42.81180573,1.70932126,1.70932126,NaN,0.276505932,1258.978279,26.38655989
63,154,178,37,4149563.5,1951734.625,1906.329468,896.6362915,2.176729441,0.90766865,2.648084164,37.54877472,NaN,1.340213656,5.577106953,42.68111038,1.749996066,1.749996066,2,0.270828909,1179.047285,NaN
63,154,178,38,4210439.5,1979213.125,1925.129028,NaN,2.187094688,0.911057472,2.648025274,37.56371689,1.40022397,1.35310626,5.71751833,42.58856583,1.791090488,1.791090488,NaN,0.26536511,1105.622198,30.89776162
63,154,178,39,4263534.5,2005211.5,1941.282349,NaN,2.196246386,0.91290915,2.647993565,37.57171631,1.431283593,1.360256076,5.83566618,42.53920746,1.830793381,1.830793381,2,0.260360323,1041.29113,22.46153128
